sample_name	body_habita	collection_timestamp	date	description	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	location	loccat	longitude	physical_location	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_type	scientific_name	surcat	surface	title
10172.1006	not applicable	2/27/13 12:00	2/27/13	R9018.Floor.3	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R9018.Floor.3	not applicable	41.47	r9018	r9018	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10061	not applicable	12/6/13 12:00	12/6/13	R10016.Bedrail.285	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Bedrail.285	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Bedrail	indoor metagenome	Room_Surface	Bedrail	Hospital-associated microbiota and implications for nosocomial infections
10172.10062	not applicable	12/6/13 12:00	12/6/13	R10016.Glove from Glove Box.285	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Glove from Glove Box.285	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Glove from Glove Box	indoor metagenome	Glove	Glove from Glove Box	Hospital-associated microbiota and implications for nosocomial infections
10172.10063	not applicable	12/6/13 12:00	12/6/13	R10016.Floor.285	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Floor.285	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10064	not applicable	12/6/13 12:00	12/6/13	R10016.Cold Tap Faucet Handle.285	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Cold Tap Faucet Handle.285	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.10065	not applicable	12/6/13 12:00	12/6/13	NA.BLANK.285	true	210.3	urban biome	research facility	sterile water	misc environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	NA.BLANK.285	not applicable	41.47	not applicable	not applicable	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Control	Negative	Sterile water blank	10172	blank control	metagenome	NA	BLANK	Hospital-associated microbiota and implications for nosocomial infections
10172.1007	not applicable	2/27/13 12:00	2/27/13	R9018.Cold Tap Faucet Handle.3	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R9018.Cold Tap Faucet Handle.3	not applicable	41.47	r9018	r9018	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.10082	UBERON:skin	12/8/13 12:00	12/8/13	R9016.Nose.287	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:nose skin	human	Homo sapiens	R9016.Nose.287	9606	41.47	R9016	R9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Nose	human skin metagenome	Patient_Skin	Nose	Hospital-associated microbiota and implications for nosocomial infections
10172.10083	UBERON:skin	12/8/13 12:00	12/8/13	R9016.Axilla.287	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:axilla skin	human	Homo sapiens	R9016.Axilla.287	9606	41.47	R9016	R9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal secretion	10172	Axilla	human skin metagenome	Patient_Skin	Axilla	Hospital-associated microbiota and implications for nosocomial infections
10172.10085	not applicable	12/8/13 12:00	12/8/13	R9016.Glove from Glove Box.287	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R9016.Glove from Glove Box.287	not applicable	41.47	r9016	r9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Glove from Glove Box	indoor metagenome	Glove	Glove from Glove Box	Hospital-associated microbiota and implications for nosocomial infections
10172.10086	not applicable	12/8/13 12:00	12/8/13	R9016.Floor.287	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R9016.Floor.287	not applicable	41.47	r9016	r9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10087	not applicable	12/8/13 12:00	12/8/13	R9016.Cold Tap Faucet Handle.287	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R9016.Cold Tap Faucet Handle.287	not applicable	41.47	r9016	r9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.1009	not applicable	2/27/13 12:00	2/27/13	S09.Countertop.3	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S09.Countertop.3	not applicable	41.47	s09	s09	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Countertop	indoor metagenome	Station_Surface	Countertop	Hospital-associated microbiota and implications for nosocomial infections
10172.10091	not applicable	12/8/13 12:00	12/8/13	R10016.Bedrail.287	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Bedrail.287	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Bedrail	indoor metagenome	Room_Surface	Bedrail	Hospital-associated microbiota and implications for nosocomial infections
10172.10092	not applicable	12/8/13 12:00	12/8/13	R10016.Glove from Glove Box.287	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Glove from Glove Box.287	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Glove from Glove Box	indoor metagenome	Glove	Glove from Glove Box	Hospital-associated microbiota and implications for nosocomial infections
10172.10093	not applicable	12/8/13 12:00	12/8/13	R10016.Floor.287	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Floor.287	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10094	not applicable	12/8/13 12:00	12/8/13	R10016.Cold Tap Faucet Handle.287	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Cold Tap Faucet Handle.287	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.10095	not applicable	12/8/13 12:00	12/8/13	NA.BLANK.287	true	210.3	urban biome	research facility	sterile water	misc environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	NA.BLANK.287	not applicable	41.47	not applicable	not applicable	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Control	Negative	Sterile water blank	10172	blank control	metagenome	NA	BLANK	Hospital-associated microbiota and implications for nosocomial infections
10172.10096	UBERON:skin	12/9/13 12:00	12/9/13	R9016.Hand.288	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:hand skin	human	Homo sapiens	R9016.Hand.288	9606	41.47	R9016	R9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Hand	human skin metagenome	Patient_Skin	Hand	Hospital-associated microbiota and implications for nosocomial infections
10172.10097	UBERON:skin	12/9/13 12:00	12/9/13	R9016.Nose.288	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:nose skin	human	Homo sapiens	R9016.Nose.288	9606	41.47	R9016	R9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Nose	human skin metagenome	Patient_Skin	Nose	Hospital-associated microbiota and implications for nosocomial infections
10172.10098	UBERON:skin	12/9/13 12:00	12/9/13	R9016.Axilla.288	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:axilla skin	human	Homo sapiens	R9016.Axilla.288	9606	41.47	R9016	R9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal secretion	10172	Axilla	human skin metagenome	Patient_Skin	Axilla	Hospital-associated microbiota and implications for nosocomial infections
10172.1010	not applicable	2/27/13 12:00	2/27/13	S09.Computer Mouse.3	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S09.Computer Mouse.3	not applicable	41.47	s09	s09	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Computer Mouse	indoor metagenome	Station_Surface	Computer Mouse	Hospital-associated microbiota and implications for nosocomial infections
10172.10100	not applicable	12/9/13 12:00	12/9/13	R9016.Glove from Glove Box.288	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R9016.Glove from Glove Box.288	not applicable	41.47	r9016	r9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Glove from Glove Box	indoor metagenome	Glove	Glove from Glove Box	Hospital-associated microbiota and implications for nosocomial infections
10172.10101	not applicable	12/9/13 12:00	12/9/13	R9016.Floor.288	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R9016.Floor.288	not applicable	41.47	r9016	r9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10102	not applicable	12/9/13 12:00	12/9/13	R9016.Cold Tap Faucet Handle.288	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R9016.Cold Tap Faucet Handle.288	not applicable	41.47	r9016	r9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.10106	not applicable	12/9/13 12:00	12/9/13	R10016.Bedrail.288	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Bedrail.288	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Bedrail	indoor metagenome	Room_Surface	Bedrail	Hospital-associated microbiota and implications for nosocomial infections
10172.10108	not applicable	12/9/13 12:00	12/9/13	R10016.Floor.288	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Floor.288	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.10109	not applicable	12/9/13 12:00	12/9/13	R10016.Cold Tap Faucet Handle.288	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Cold Tap Faucet Handle.288	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.10110	not applicable	12/9/13 12:00	12/9/13	NA.BLANK.288	true	210.3	urban biome	research facility	sterile water	misc environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	NA.BLANK.288	not applicable	41.47	not applicable	not applicable	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Control	Negative	Sterile water blank	10172	blank control	metagenome	NA	BLANK	Hospital-associated microbiota and implications for nosocomial infections
10172.10112	UBERON:skin	12/10/13 12:00	12/10/13	R9016.Nose.289	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:nose skin	human	Homo sapiens	R9016.Nose.289	9606	41.47	R9016	R9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Nose	human skin metagenome	Patient_Skin	Nose	Hospital-associated microbiota and implications for nosocomial infections
10172.10113	UBERON:skin	12/10/13 12:00	12/10/13	R9016.Axilla.289	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:axilla skin	human	Homo sapiens	R9016.Axilla.289	9606	41.47	R9016	R9016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal secretion	10172	Axilla	human skin metagenome	Patient_Skin	Axilla	Hospital-associated microbiota and implications for nosocomial infections
